file,writer_id,split,page
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\552-P15.wptt,552,Train,552-P15
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\552-P16.wptt,552,Test,552-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\552-P17.wptt,552,Train,552-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\552-P18.wptt,552,Train,552-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\553-P14.wptt,553,Train,553-P14
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\553-P15.wptt,553,Train,553-P15
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\553-P16.wptt,553,Test,553-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\553-P17.wptt,553,Train,553-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\553-P18.wptt,553,Train,553-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\554-P14.wptt,554,Train,554-P14
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\554-P15.wptt,554,Train,554-P15
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\554-P16.wptt,554,Train,554-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\554-P17.wptt,554,Test,554-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\554-P18.wptt,554,Train,554-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\555-P14.wptt,555,Train,555-P14
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\555-P15.wptt,555,Train,555-P15
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\555-P16.wptt,555,Train,555-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\555-P17.wptt,555,Train,555-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\555-P18.wptt,555,Test,555-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\556-P14.wptt,556,Test,556-P14
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\556-P15.wptt,556,Train,556-P15
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\556-P16.wptt,556,Train,556-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\556-P17.wptt,556,Train,556-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\556-P18.wptt,556,Train,556-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\557-P14.wptt,557,Train,557-P14
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\557-P15.wptt,557,Train,557-P15
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\557-P16.wptt,557,Test,557-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\557-P17.wptt,557,Train,557-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\557-P18.wptt,557,Train,557-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\558-P14.wptt,558,Train,558-P14
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\558-P15.wptt,558,Test,558-P15
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\558-P16.wptt,558,Train,558-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\558-P17.wptt,558,Train,558-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\558-P18.wptt,558,Train,558-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\559-P14.wptt,559,Train,559-P14
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\559-P15.wptt,559,Train,559-P15
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\559-P16.wptt,559,Train,559-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\559-P17.wptt,559,Train,559-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\559-P18.wptt,559,Test,559-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\560-P14.wptt,560,Train,560-P14
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\560-P15.wptt,560,Train,560-P15
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\560-P16.wptt,560,Train,560-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\560-P17.wptt,560,Train,560-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\560-P18.wptt,560,Test,560-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\561-P14.wptt,561,Train,561-P14
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\561-P15.wptt,561,Train,561-P15
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\561-P16.wptt,561,Test,561-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\561-P17.wptt,561,Train,561-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\561-P18.wptt,561,Train,561-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\562-P14.wptt,562,Train,562-P14
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\562-P15.wptt,562,Train,562-P15
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\562-P16.wptt,562,Test,562-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\562-P17.wptt,562,Train,562-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\562-P18.wptt,562,Train,562-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\563-P14.wptt,563,Train,563-P14
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\563-P15.wptt,563,Test,563-P15
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\563-P16.wptt,563,Train,563-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\563-P17.wptt,563,Train,563-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\563-P18.wptt,563,Train,563-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\564-P14.wptt,564,Train,564-P14
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\564-P15.wptt,564,Train,564-P15
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\564-P16.wptt,564,Train,564-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\564-P17.wptt,564,Test,564-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\564-P18.wptt,564,Train,564-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\565-P14.wptt,565,Train,565-P14
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\565-P15.wptt,565,Train,565-P15
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\565-P16.wptt,565,Train,565-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\565-P17.wptt,565,Test,565-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\565-P18.wptt,565,Train,565-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\566-P14.wptt,566,Train,566-P14
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\566-P15.wptt,566,Test,566-P15
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\566-P16.wptt,566,Train,566-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\566-P17.wptt,566,Train,566-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\566-P18.wptt,566,Train,566-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\567-P14.wptt,567,Train,567-P14
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\567-P15.wptt,567,Test,567-P15
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\567-P16.wptt,567,Train,567-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\567-P17.wptt,567,Train,567-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\567-P18.wptt,567,Train,567-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\568-P14.wptt,568,Train,568-P14
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\568-P15.wptt,568,Train,568-P15
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\568-P16.wptt,568,Test,568-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\568-P17.wptt,568,Train,568-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\568-P18.wptt,568,Train,568-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\569-P14.wptt,569,Test,569-P14
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\569-P15.wptt,569,Train,569-P15
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\569-P16.wptt,569,Train,569-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\569-P17.wptt,569,Train,569-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\569-P18.wptt,569,Train,569-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\570-P14.wptt,570,Train,570-P14
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\570-P15.wptt,570,Train,570-P15
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\570-P16.wptt,570,Test,570-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\570-P17.wptt,570,Train,570-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\570-P18.wptt,570,Train,570-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\571-P14.wptt,571,Test,571-P14
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\571-P15.wptt,571,Train,571-P15
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\571-P16.wptt,571,Train,571-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\571-P17.wptt,571,Train,571-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\571-P18.wptt,571,Train,571-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\572-P14.wptt,572,Train,572-P14
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\572-P15.wptt,572,Train,572-P15
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\572-P16.wptt,572,Train,572-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\572-P17.wptt,572,Test,572-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\572-P18.wptt,572,Train,572-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\573-P14.wptt,573,Test,573-P14
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\573-P15.wptt,573,Train,573-P15
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\573-P16.wptt,573,Train,573-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\573-P17.wptt,573,Train,573-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\573-P18.wptt,573,Train,573-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\574-P14.wptt,574,Test,574-P14
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\574-P15.wptt,574,Train,574-P15
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\574-P16.wptt,574,Train,574-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\574-P17.wptt,574,Train,574-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\574-P18.wptt,574,Train,574-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\575-P14.wptt,575,Train,575-P14
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\575-P15.wptt,575,Test,575-P15
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\575-P16.wptt,575,Train,575-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\575-P17.wptt,575,Train,575-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\575-P18.wptt,575,Train,575-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\576-P14.wptt,576,Train,576-P14
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\576-P15.wptt,576,Test,576-P15
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\576-P16.wptt,576,Train,576-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\576-P17.wptt,576,Train,576-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\576-P18.wptt,576,Train,576-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\577-P14.wptt,577,Train,577-P14
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\577-P15.wptt,577,Train,577-P15
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\577-P16.wptt,577,Test,577-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\577-P17.wptt,577,Train,577-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\577-P18.wptt,577,Train,577-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\578-P14.wptt,578,Train,578-P14
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\578-P15.wptt,578,Train,578-P15
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\578-P16.wptt,578,Train,578-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\578-P17.wptt,578,Test,578-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\578-P18.wptt,578,Train,578-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\579-P14.wptt,579,Test,579-P14
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\579-P15.wptt,579,Train,579-P15
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\579-P16.wptt,579,Train,579-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\579-P17.wptt,579,Train,579-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\579-P18.wptt,579,Train,579-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\580-P14.wptt,580,Train,580-P14
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\580-P15.wptt,580,Train,580-P15
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\580-P16.wptt,580,Train,580-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\580-P17.wptt,580,Train,580-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\580-P18.wptt,580,Test,580-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\581-P14.wptt,581,Train,581-P14
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\581-P15.wptt,581,Test,581-P15
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\581-P16.wptt,581,Train,581-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\581-P17.wptt,581,Train,581-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\581-P18.wptt,581,Train,581-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\582-P14.wptt,582,Train,582-P14
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\582-P15.wptt,582,Train,582-P15
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\582-P16.wptt,582,Train,582-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\582-P17.wptt,582,Train,582-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\582-P18.wptt,582,Test,582-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\583-P14.wptt,583,Train,583-P14
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\583-P15.wptt,583,Test,583-P15
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\583-P16.wptt,583,Train,583-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\583-P17.wptt,583,Train,583-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\583-P18.wptt,583,Train,583-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\584-P14.wptt,584,Train,584-P14
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\584-P15.wptt,584,Train,584-P15
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\584-P16.wptt,584,Train,584-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\584-P17.wptt,584,Train,584-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\584-P18.wptt,584,Test,584-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\585-P14.wptt,585,Train,585-P14
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\585-P15.wptt,585,Train,585-P15
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\585-P16.wptt,585,Test,585-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\585-P17.wptt,585,Train,585-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\585-P18.wptt,585,Train,585-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\586-P14.wptt,586,Train,586-P14
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\586-P15.wptt,586,Train,586-P15
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\586-P16.wptt,586,Train,586-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\586-P17.wptt,586,Train,586-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\586-P18.wptt,586,Test,586-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\587-P14.wptt,587,Train,587-P14
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\587-P15.wptt,587,Train,587-P15
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\587-P16.wptt,587,Train,587-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\587-P17.wptt,587,Test,587-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\587-P18.wptt,587,Train,587-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\588-P14.wptt,588,Test,588-P14
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\588-P15.wptt,588,Train,588-P15
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\588-P16.wptt,588,Train,588-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\588-P17.wptt,588,Train,588-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\588-P18.wptt,588,Train,588-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\589-P14.wptt,589,Test,589-P14
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\589-P15.wptt,589,Train,589-P15
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\589-P16.wptt,589,Train,589-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\589-P17.wptt,589,Train,589-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\589-P18.wptt,589,Train,589-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\590-P14.wptt,590,Train,590-P14
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\590-P15.wptt,590,Train,590-P15
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\590-P16.wptt,590,Train,590-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\590-P17.wptt,590,Train,590-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\590-P18.wptt,590,Test,590-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\591-P14.wptt,591,Train,591-P14
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\591-P15.wptt,591,Train,591-P15
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\591-P16.wptt,591,Train,591-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\591-P17.wptt,591,Train,591-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\591-P18.wptt,591,Test,591-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\592-P14.wptt,592,Train,592-P14
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\592-P15.wptt,592,Train,592-P15
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\592-P16.wptt,592,Test,592-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\592-P17.wptt,592,Train,592-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\592-P18.wptt,592,Train,592-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\593-P14.wptt,593,Train,593-P14
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\593-P15.wptt,593,Train,593-P15
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\593-P16.wptt,593,Test,593-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\593-P17.wptt,593,Train,593-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\593-P18.wptt,593,Train,593-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\594-P14.wptt,594,Train,594-P14
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\594-P15.wptt,594,Train,594-P15
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\594-P16.wptt,594,Train,594-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\594-P17.wptt,594,Test,594-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\594-P18.wptt,594,Train,594-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\595-P14.wptt,595,Train,595-P14
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\595-P15.wptt,595,Train,595-P15
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\595-P16.wptt,595,Test,595-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\595-P17.wptt,595,Train,595-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\595-P18.wptt,595,Train,595-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\596-P14.wptt,596,Train,596-P14
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\596-P15.wptt,596,Test,596-P15
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\596-P16.wptt,596,Train,596-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\596-P17.wptt,596,Train,596-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\596-P18.wptt,596,Train,596-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\597-P14.wptt,597,Test,597-P14
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\597-P15.wptt,597,Train,597-P15
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\597-P16.wptt,597,Train,597-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\597-P17.wptt,597,Train,597-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\597-P18.wptt,597,Train,597-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\598-P14.wptt,598,Train,598-P14
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\598-P15.wptt,598,Train,598-P15
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\598-P16.wptt,598,Train,598-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\598-P17.wptt,598,Test,598-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\598-P18.wptt,598,Train,598-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\599-P14.wptt,599,Train,599-P14
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\599-P15.wptt,599,Test,599-P15
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\599-P16.wptt,599,Train,599-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\599-P17.wptt,599,Train,599-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\599-P18.wptt,599,Train,599-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\600-P14.wptt,600,Train,600-P14
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.2-Train\600-P15.wptt,600,Train,600-P15
